Unnamed: 0	GSM1565997	GSM1565998	GSM1565999	GSM1566000	GSM1566001	GSM1566002
ENSG00000006625	317	444	223	641	597	728
ENSG00000006634	122	216	96	319	354	428
ENSG00000006638	14	4	8	8	7	6
ENSG00000006652	1192	392	938	819	793	748
ENSG00000006659	9	6	12	14	8	12
ENSG00000006695	268	239	317	360	331	340
ENSG00000006704	109	84	138	98	87	97
ENSG00000006712	1048	384	966	582	612	606
ENSG00000006715	3487	2638	2644	3943	3915	4701
ENSG00000006740	13	11	12	34	21	23
ENSG00000006744	955	752	1203	1149	1060	1309
ENSG00000006747	119	43	53	62	53	62
ENSG00000006756	1363	977	1068	1135	682	1145
ENSG00000006757	70	53	55	48	76	105
ENSG00000006831	1073	765	871	1118	1012	1321
ENSG00000006837	40	42	27	74	46	75
ENSG00000007038	9	32	4	11	17	36
ENSG00000007047	293	138	231	171	175	188
ENSG00000007080	340	105	441	179	244	231
ENSG00000007168	4482	2634	3446	4171	3621	3892
ENSG00000188425	5	7	5	7	9	13
ENSG00000007174	3	1	3	8	1	10
ENSG00000007202	11426	24398	17780	42363	29096	45605
ENSG00000007237	500	1743	788	3629	687	2634
ENSG00000007255	196	181	351	233	249	412
ENSG00000007264	360	476	647	703	762	888
ENSG00000007312	13	17	7	17	2	17
ENSG00000007341	300	255	282	448	367	479
ENSG00000007372	22	19	8	32	12	18
ENSG00000007376	202	117	272	157	207	198
ENSG00000007384	117	71	145	94	149	204
ENSG00000007392	1280	769	1235	1232	875	1163
ENSG00000007402	9	18	8	25	6	61
ENSG00000007516	13	3	19	15	12	14
ENSG00000007520	525	160	770	256	373	293
ENSG00000007541	200	199	279	304	148	293
ENSG00000007545	761	310	579	552	490	597
ENSG00000007866	4	1	1	1	1	1
ENSG00000007923	1008	592	1276	942	1171	1018
ENSG00000007933	8	8	6	5	1	13
ENSG00000007944	3006	443	3620	720	1593	1011
ENSG00000007952	6	6	2	6	7	3
ENSG00000007968	7	7	5	11	4	12
ENSG00000008018	2544	1185	2817	1776	2324	2264
ENSG00000008056	13	25	7	17	12	14
ENSG00000008083	2286	1670	2198	3328	2217	3293
ENSG00000008086	309	420	249	756	443	697
ENSG00000008128	361	306	332	462	291	540
ENSG00000008130	2605	1041	2296	1213	1316	1539
ENSG00000008226	31	41	44	75	22	73
ENSG00000008256	108	149	87	167	150	231
ENSG00000008277	19	40	12	74	24	71
ENSG00000008282	303	703	190	864	614	747
ENSG00000008283	290	153	300	225	176	275
ENSG00000008294	5397	3276	3664	4694	4745	5217
ENSG00000008300	106	64	102	73	94	86
ENSG00000008311	47	76	34	114	67	99
ENSG00000008323	34	38	37	65	23	47
ENSG00000008324	273	190	273	297	332	412
ENSG00000008382	219	135	221	162	162	195
ENSG00000008394	699	568	484	878	620	1152
ENSG00000008405	353	182	283	260	259	265
ENSG00000008441	11	20	8	25	13	42
ENSG00000008513	9847	1977	9042	2500	3026	1949
ENSG00000271447	1016	365	1496	508	761	539
ENSG00000008517	728	38	1470	42	225	36
ENSG00000008710	970	685	1454	1161	1098	1172
ENSG00000008735	10	10	5	14	13	7
ENSG00000008838	640	333	829	619	506	580
ENSG00000008853	123	148	129	201	111	172
ENSG00000008869	881	1416	629	2459	1233	2508
ENSG00000008952	1985	1464	925	2097	1605	2516
ENSG00000008988	9833	4962	13045	8936	9116	11241
ENSG00000009307	17923	12637	13366	20453	19039	24420
ENSG00000009335	4077	2005	4069	3303	4408	3896
ENSG00000009413	405	498	293	785	464	761
ENSG00000009724	52	73	45	107	42	90
ENSG00000009765	16	18	9	29	11	33
ENSG00000009780	327	325	335	530	517	673
ENSG00000009790	2900	296	2859	492	764	369
ENSG00000009830	187	181	248	329	192	303
ENSG00000009844	772	670	613	995	959	1206
ENSG00000009950	9	7	6	9	7	10
ENSG00000009954	3297	2444	2468	3668	3234	4303
ENSG00000010017	1485	1078	1071	1831	1155	1828
ENSG00000010030	67	3	72	5	31	12
ENSG00000010072	307	285	243	402	338	477
ENSG00000010165	823	377	712	671	597	680
ENSG00000010219	139	141	163	182	166	231
ENSG00000010244	6441	5067	5333	7858	5651	7235
ENSG00000010256	3675	1703	4336	2494	3396	3099
ENSG00000010270	925	477	706	715	871	746
ENSG00000010278	1682	848	1511	601	1364	991
ENSG00000010292	699	846	764	1397	1005	1438
ENSG00000010295	699	853	662	1103	604	1121
ENSG00000010310	27	35	32	69	23	60
ENSG00000010318	66	72	67	133	45	162
ENSG00000010319	3	12	5	14	5	11
ENSG00000010322	1613	1903	1973	3238	2625	4156
ENSG00000010327	1072	9815	2083	24921	2176	12010
ENSG00000010361	53	84	40	111	38	132
ENSG00000010404	3155	2668	2381	3680	1838	2850
ENSG00000010438	45	154	416	350	1092	787
ENSG00000010539	355	278	357	435	318	386
ENSG00000010610	3571	6961	4453	9098	3860	6882
ENSG00000010626	60	56	38	84	50	123
ENSG00000010671	980	2186	1118	3662	2365	4357
ENSG00000010704	48	120	24	148	34	69
ENSG00000010803	57	48	75	81	112	96
ENSG00000010810	234	181	424	669	529	645
ENSG00000010818	1218	138	1016	232	694	116
ENSG00000011007	2563	1123	2317	1709	1707	1655
ENSG00000011009	999	475	1034	597	771	720
ENSG00000011021	877	538	1039	689	686	721
ENSG00000011028	616	823	723	1332	1038	2068
ENSG00000011114	251	424	134	249	123	193
ENSG00000011132	789	184	920	259	427	302
ENSG00000011143	128	131	132	190	108	187
ENSG00000011198	550	401	315	523	505	597
ENSG00000011201	17	51	18	105	40	98
ENSG00000011243	1037	705	1115	1028	877	1227
ENSG00000011258	331	586	258	951	763	1070
ENSG00000011260	1229	1056	1203	1684	1894	2143
ENSG00000011275	1981	1302	1821	2030	1955	2186
ENSG00000011295	530	495	507	955	603	954
ENSG00000011304	3453	1488	4313	2235	2958	2357
ENSG00000011332	8	5	13	11	11	9
ENSG00000011376	640	424	777	651	764	675
ENSG00000011405	740	716	356	1156	782	1224
ENSG00000011422	12000	975	6724	1385	5170	1499
ENSG00000011426	15	28	11	23	12	23
ENSG00000011451	368	213	480	314	312	344
ENSG00000011454	3220	2547	2669	3775	2974	4481
ENSG00000011465	8	6	6	20	2	6
ENSG00000011478	197	64	182	89	106	81
ENSG00000011485	227	266	303	375	369	401
ENSG00000095713	2715	825	1282	1229	780	1159
ENSG00000011566	124	157	69	159	135	144
ENSG00000011590	14	20	15	14	14	33
ENSG00000011600	4551	2348	4951	2290	2486	2312
ENSG00000011638	1079	208	990	410	582	753
ENSG00000012048	98	140	78	234	106	241
ENSG00000012061	542	487	660	767	661	796
ENSG00000012124	14	71	19	68	17	47
ENSG00000012171	15	7	34	14	9	19
ENSG00000012174	221	286	168	351	233	259
ENSG00000012211	180	114	221	156	126	164
ENSG00000012232	409	457	452	658	482	681
ENSG00000012660	2988	2204	2370	3377	3216	3765
ENSG00000012779	5	114	1	260	9	7
ENSG00000012817	1931	2012	1694	3154	1592	2611
ENSG00000012822	773	1220	724	1974	596	2035
ENSG00000012963	453	572	408	969	646	1016
ENSG00000012983	517	527	316	752	555	819
ENSG00000013016	2	10	5	18	2	13
ENSG00000013275	656	266	803	398	603	531
ENSG00000013288	750	1035	569	1084	768	1216
ENSG00000013293	43	19	39	30	31	28
ENSG00000013297	14	8	13	12	4	8
ENSG00000013306	1055	546	1330	852	1001	1091
ENSG00000013364	10782	2302	11516	3327	5766	4803
ENSG00000013374	32972	2278	25946	2895	7345	3786
ENSG00000013375	821	538	457	811	634	839
ENSG00000013392	94	80	69	128	98	162
ENSG00000118004	1903	1866	1295	2881	1937	2890
ENSG00000013503	116	204	102	326	239	291
ENSG00000013523	277	390	257	618	391	564
ENSG00000013561	1441	1028	1238	1642	1302	1813
ENSG00000013563	551	628	529	832	498	829
ENSG00000013573	263	283	99	252	71	235
ENSG00000013583	259	257	514	506	255	427
ENSG00000013588	28	18	19	17	15	12
ENSG00000013619	281	33	248	35	92	45
ENSG00000013725	181	11	145	20	41	24
ENSG00000013810	554	675	686	1055	809	1301
ENSG00000014123	681	677	326	1070	846	1399
ENSG00000014138	219	209	342	340	350	360
ENSG00000014164	134	129	126	181	95	181
ENSG00000014216	2560	1361	2988	2107	2230	2204
ENSG00000014257	149	168	317	337	220	268
ENSG00000014641	6025	4540	4903	6040	5899	8190
ENSG00000014824	1272	1104	727	1811	1393	2019
ENSG00000014914	51	15	34	39	13	24
ENSG00000014919	846	709	821	1139	884	1143
ENSG00000015133	9	15	12	11	10	15
ENSG00000015153	450	392	354	596	500	636
ENSG00000015171	438	706	281	931	571	954
ENSG00000015285	220	413	225	543	322	519
ENSG00000015475	4210	1241	5587	1993	4428	2506
ENSG00000015479	4871	4570	3373	6708	6663	8770
ENSG00000015532	375	207	250	263	174	301
ENSG00000015568	1346	272	1072	816	1121	1190
ENSG00000015592	2	4	6	6	7	11
ENSG00000015676	1164	649	1376	1175	974	1386
ENSG00000016391	166	379	54	424	85	281
ENSG00000016864	775	545	572	884	623	981
ENSG00000017260	3817	2365	1714	2629	3085	2536
ENSG00000017427	5	9	2	49	3	3
ENSG00000135597	3121	1505	2305	2383	2129	2897
ENSG00000163820	3587	992	2671	1556	1469	1474
ENSG00000018280	659	61	200	98	46	73
ENSG00000018408	43	22	37	36	18	30
ENSG00000018510	1930	2311	838	3124	2086	3357
ENSG00000018610	681	393	718	654	481	545
ENSG00000018625	2	4	4	4	1	1
ENSG00000018699	159	172	200	316	304	319
ENSG00000018869	57	67	86	108	99	132
ENSG00000019144	657	61	730	72	431	63
ENSG00000019169	72	198	13	152	6	82
ENSG00000019186	4	1	1	1	1	3
ENSG00000019485	77	101	50	98	71	128
ENSG00000019582	283447	205499	412991	277301	281644	326848
ENSG00000115904	203	30	72	16	30	9
ENSG00000019995	1013	636	760	983	845	1041
ENSG00000020129	189	83	137	112	113	85
ENSG00000020181	18	27	26	56	38	77
ENSG00000020256	124	199	108	329	188	261
ENSG00000020426	268	162	165	306	264	333
ENSG00000020577	219	185	79	190	118	126
ENSG00000020633	2014	375	2224	651	828	612
ENSG00000020922	589	836	339	1251	633	1295
ENSG00000021300	14	4	16	14	10	12
ENSG00000021355	3729	1165	2278	1551	1276	1843
ENSG00000021461	11	2	4	3	2	1
ENSG00000021574	1157	1191	834	1601	1075	1974
ENSG00000021645	6	3	8	8	8	7
ENSG00000021762	125	287	143	379	255	554
ENSG00000021776	2101	1738	1391	2756	2403	2894
ENSG00000231852	7	6	4	9	4	8
ENSG00000022277	2507	1350	2573	2169	2439	2987
ENSG00000022556	61	74	40	21	168	197
ENSG00000022567	201	585	248	1066	258	852
ENSG00000022840	2231	1072	2309	1665	1995	1920
ENSG00000022976	181	143	203	228	175	239
ENSG00000023041	1040	590	576	825	774	898
ENSG00000023171	1708	57	147	87	58	88
ENSG00000023228	1425	1229	1238	1850	1744	2106
ENSG00000023287	1105	917	536	1525	834	1731
ENSG00000023318	1756	1564	1563	2438	1914	2540
ENSG00000023330	3962	1030	3115	1294	1743	1551
ENSG00000023445	82914	1441	44319	1776	19256	2979
ENSG00000023516	907	3251	666	5315	2220	5288
ENSG00000023572	415	537	450	945	971	1120
ENSG00000023608	148	144	110	163	138	229
ENSG00000023697	860	572	634	940	823	1128
ENSG00000151304	1435	827	1276	1325	1482	1471
ENSG00000023839	73	45	27	27	26	29
ENSG00000023892	457	864	818	1601	1030	1400
ENSG00000023902	3262	1709	3975	2479	4139	2660
ENSG00000023909	667	514	467	645	909	883
ENSG00000024048	2986	2397	2007	3916	2801	4196
ENSG00000024422	50	13	13	8	7	7
ENSG00000024526	1	1	1	16	6	3
ENSG00000024862	442	536	288	746	300	829
ENSG00000025039	2796	1121	2024	1286	1163	1817
ENSG00000025156	201	240	175	379	198	339
ENSG00000025293	1040	857	736	1534	1117	1531
ENSG00000025423	1	1	1	4	3	1
ENSG00000025434	260	272	137	203	155	240
ENSG00000284194	9791	1400	10847	1865	5289	2093
ENSG00000025770	906	418	1082	741	837	810
ENSG00000025772	5440	222	7359	413	1913	540
ENSG00000025796	485	906	364	1242	722	1143
ENSG00000025800	3248	1587	2955	2557	2607	2914
ENSG00000026025	78915	37905	81355	74031	66511	81435
ENSG00000169710	300	320	199	652	447	697
ENSG00000026297	213	1609	179	3148	359	2553
ENSG00000026508	42847	15058	39579	23112	33706	26358
ENSG00000026559	6	6	19	8	11	5
ENSG00000026652	4681	1414	1945	1795	1103	1433
ENSG00000026751	20098	171	15118	128	2495	208
ENSG00000026950	394	659	292	770	289	947
ENSG00000027001	134	197	129	295	168	333
ENSG00000027075	279	50	116	77	102	55
ENSG00000027697	3195	6219	1907	7568	4104	7974
ENSG00000027847	233	130	268	205	154	204
ENSG00000027869	12	1	3	4	4	6
ENSG00000028116	657	515	532	724	723	958
ENSG00000028137	9223	1142	6816	1689	673	1709
ENSG00000028203	1151	694	838	998	1108	1071
ENSG00000028277	127	38	68	51	107	44
ENSG00000028310	894	435	1019	747	682	786
ENSG00000028528	2625	2629	2693	4124	2943	4258
ENSG00000028839	238	148	188	273	264	310
ENSG00000029153	6526	845	3858	1140	2606	1350
ENSG00000029363	3101	2955	1729	4327	3757	5751
ENSG00000029364	3311	1847	2965	3263	3213	3743
ENSG00000029534	27	4	13	2	1	2
ENSG00000029639	431	181	301	306	239	330
ENSG00000029725	1883	1819	1117	2342	1983	2900
ENSG00000029993	231	160	246	234	344	438
ENSG00000030066	865	1074	869	2026	1113	1666
ENSG00000030110	1094	485	1552	927	1154	1110
ENSG00000030304	17	13	15	10	8	2
ENSG00000030419	140	345	111	648	131	346
ENSG00000030582	6895	9880	7651	12045	8586	13735
ENSG00000031003	1399	1703	1144	2487	2781	2766
ENSG00000031081	8786	5640	10122	9747	13613	8900
ENSG00000031691	32	61	36	108	43	108
ENSG00000031698	3338	1331	3630	2568	2404	3123
ENSG00000031823	1050	686	1133	987	807	1061
ENSG00000032219	1488	1250	846	1625	1441	2339
ENSG00000032389	411	238	620	417	503	495
ENSG00000032444	3378	2230	3686	3179	3815	4000
ENSG00000032742	116	129	45	111	51	113
ENSG00000033011	322	476	411	764	625	789
ENSG00000033030	1039	693	860	1104	889	1108
ENSG00000033050	630	355	863	693	760	753
ENSG00000033100	1358	1032	1454	1612	1651	1916
ENSG00000033122	54	41	38	76	47	104
ENSG00000033170	28	68	26	121	80	108
ENSG00000033178	3148	1425	1325	2209	1685	1389
ENSG00000033327	5538	1742	5688	2215	2731	2479
ENSG00000033627	1954	1397	865	1181	1462	1288
ENSG00000033800	1549	1731	1208	2313	1418	2344
ENSG00000033867	2817	1251	714	1300	1009	1534
ENSG00000034053	3	4	1	9	15	7
ENSG00000034152	560	239	563	335	529	330
ENSG00000034510	70210	21293	93747	34086	60498	43075
ENSG00000034533	155	197	124	351	143	369
ENSG00000034677	5532	1530	5339	2833	4481	3199
ENSG00000034693	176	147	119	220	165	269
ENSG00000034713	2340	1094	2956	1775	2399	2390
ENSG00000035115	121	246	131	354	158	305
ENSG00000035141	591	336	688	538	656	559
ENSG00000035403	2867	9309	4529	16755	11769	17326
ENSG00000035499	25	142	14	259	18	147
ENSG00000035664	15	21	16	31	22	26
ENSG00000035681	1545	2044	1828	3594	2711	3971
ENSG00000035687	1134	623	678	988	871	1106
ENSG00000035720	13	27	4	26	20	74
ENSG00000035862	1174	2015	1179	3061	1876	2936
ENSG00000173638	613	788	391	1070	588	1270
ENSG00000036054	953	1081	514	1612	1378	2021
ENSG00000036257	2025	1550	1262	2245	1954	2521
ENSG00000036448	11	14	4	17	16	53
ENSG00000036530	200	181	112	295	122	225
ENSG00000036549	880	709	564	1056	1002	1233
ENSG00000036828	19	11	5	30	13	37
ENSG00000037042	92	67	92	97	76	120
ENSG00000037241	213	123	215	234	273	323
ENSG00000037280	1	3	2	4	1	5
ENSG00000037474	1522	797	1621	1396	1779	1540
ENSG00000037637	1415	705	1530	1209	1176	1271
ENSG00000037749	1180	973	710	1593	1286	1533
ENSG00000037757	244	227	292	430	316	640
ENSG00000037897	568	58	506	70	263	86
ENSG00000038002	453	394	284	430	481	645
ENSG00000038210	488	385	285	530	432	670
ENSG00000038219	1383	1723	779	2480	1547	2915
ENSG00000038274	5984	4406	5954	6985	5374	8844
ENSG00000038358	1587	692	1669	1168	1100	1281
ENSG00000038382	5105	2049	3717	2963	2390	2825
ENSG00000038427	2697	71	1075	64	480	67
ENSG00000038532	1448	743	1267	1155	938	1088
ENSG00000038945	199	125	158	286	178	119
ENSG00000105325	19	55	240	580	231	440
ENSG00000039123	1045	1495	760	2100	1831	2704
ENSG00000039319	3247	6442	1304	7062	3214	7692
ENSG00000039523	349	365	320	548	242	345
ENSG00000039560	134	8	29	12	36	6
ENSG00000039600	7	1	11	1	4	5
ENSG00000039650	423	240	268	306	286	376
ENSG00000039987	37	8	23	15	18	7
ENSG00000040199	1390	354	798	615	670	714
ENSG00000040275	142	107	99	156	130	173
ENSG00000040341	796	724	422	1093	608	1170
ENSG00000040487	285	218	258	273	245	392
ENSG00000040531	1460	1034	1403	1525	1196	1547
ENSG00000040608	17	14	27	9	19	15
ENSG00000040633	1180	547	1245	765	898	956
ENSG00000040933	523	839	475	1335	674	1172
ENSG00000041357	2661	1002	2120	1687	2203	2069
ENSG00000041802	731	681	834	1218	757	970
ENSG00000041880	104	88	83	128	85	149
ENSG00000114854	4866	189	1461	44	364	19
ENSG00000041988	331	101	453	225	236	312
ENSG00000042062	551	48	273	88	81	80
ENSG00000042088	887	559	980	986	925	1266
ENSG00000042286	585	161	401	135	266	197
ENSG00000042317	48	61	31	91	34	103
ENSG00000042429	1207	619	1101	1200	1061	1228
ENSG00000042445	734	604	709	786	665	986
ENSG00000109805	13731	3073	10479	2111	4697	2845
ENSG00000042753	1843	1310	2913	2008	2399	2386
ENSG00000042781	10	9	5	12	2	8
ENSG00000042832	155	21	136	46	44	30
ENSG00000042980	61	14	39	20	19	12
ENSG00000043039	10	4	3	17	7	14
ENSG00000043093	1710	1505	1060	2338	1769	2842
ENSG00000043143	2865	646	3221	1078	1002	1291
ENSG00000043462	815	1784	562	2674	1261	1765
ENSG00000043514	105	236	120	450	322	529
ENSG00000043591	3	4	3	3	8	6
ENSG00000044090	691	188	682	268	260	287
ENSG00000044115	20002	5535	16236	8561	11821	11473
ENSG00000044446	332	539	359	780	475	855
ENSG00000044459	1668	715	936	1026	1060	1136
ENSG00000044574	4188	3259	4454	4553	6885	3086
ENSG00000046604	930	23	642	25	143	20
ENSG00000046647	173	98	212	145	111	149
ENSG00000046651	462	399	364	511	376	565
ENSG00000046653	27	18	9	28	14	38
ENSG00000046889	19	4	8	7	4	4
ENSG00000047056	1298	1406	1197	1969	1452	2195
ENSG00000047188	448	768	294	1127	743	1069
ENSG00000047230	393	304	354	571	267	525
ENSG00000047249	3019	1326	3022	1915	3304	2923
ENSG00000047315	5051	3120	3689	4998	5785	6536
ENSG00000047346	130	360	57	498	117	430
ENSG00000047365	9503	2751	5184	4950	4960	5816
ENSG00000047410	2976	2302	1457	3086	2524	4247
ENSG00000047457	48	30	24	107	27	51
ENSG00000047578	710	466	703	695	459	687
ENSG00000047579	234	152	281	241	194	236
ENSG00000047621	299	345	212	552	529	580
ENSG00000047634	842	284	318	318	394	538
ENSG00000047644	409	661	292	747	536	981
ENSG00000047648	32	42	38	100	12	32
ENSG00000047662	9	15	10	35	7	32
ENSG00000047849	3775	1532	3649	2409	2556	2390
ENSG00000047932	620	737	373	1145	836	1304
ENSG00000047936	20	3	13	9	3	5
ENSG00000048028	446	422	434	729	417	744
ENSG00000048052	205	192	184	534	231	717
ENSG00000048140	687	456	705	732	812	1086
ENSG00000048162	204	134	278	224	461	248
ENSG00000048342	267	214	105	371	131	258
ENSG00000048392	1053	1719	480	2262	1623	3230
ENSG00000048405	738	810	452	1334	1016	1478
ENSG00000048462	35	13	21	24	5	19
ENSG00000048471	2270	3910	2522	5648	2080	5341
ENSG00000048540	9	2	4	19	4	11
ENSG00000048544	1545	487	986	910	970	964
ENSG00000290147	165	19	33	20	36	54
ENSG00000048649	1168	1037	750	1533	1380	1885
ENSG00000048707	2471	2884	1742	4845	2290	4089
ENSG00000048740	6135	2036	5808	2958	3794	2728
ENSG00000048828	3075	2291	3249	3388	3571	2909
ENSG00000048991	332	371	287	573	342	505
ENSG00000049089	829	308	1212	529	757	828
ENSG00000049130	269	57	169	52	333	63
ENSG00000049167	259	401	207	796	540	663
ENSG00000049239	12746	1310	11489	2353	2611	1988
ENSG00000049245	2965	2963	2776	4683	4329	5966
ENSG00000049246	146	795	119	1070	347	950
ENSG00000049249	4657	64	3307	75	509	81
ENSG00000049283	2	5	6	9	7	6
ENSG00000049449	1244	417	795	526	483	446
ENSG00000259120	33	13	18	20	15	15
ENSG00000049541	436	402	599	676	340	658
ENSG00000049618	2449	1789	2093	2806	1409	2046
ENSG00000049656	1872	994	2019	1522	2126	1841
ENSG00000049759	1809	520	717	478	206	203
ENSG00000049768	5	4	6	9	2	7
ENSG00000049769	81	44	120	45	77	66
ENSG00000049860	1917	3877	1195	3896	1915	3941
ENSG00000049883	291	241	161	393	207	323
ENSG00000050030	171	4	115	9	32	10
ENSG00000050130	1010	1349	481	1912	1450	2321
ENSG00000050344	806	499	1428	743	929	675
ENSG00000050393	759	1660	1061	2783	2396	2974
ENSG00000050405	924	642	1388	1759	2176	1352
ENSG00000050426	316	342	298	520	287	463
ENSG00000050438	349	229	143	263	97	246
ENSG00000050555	3	2	5	17	6	8
ENSG00000050628	59	225	479	1712	2981	3214
ENSG00000050730	1816	10	334	11	38	13
ENSG00000050748	714	844	1128	1529	1891	1874
ENSG00000050767	58	45	202	372	169	573
ENSG00000051009	318	298	411	597	440	528
ENSG00000051108	2241	1085	2902	1678	2694	1880
ENSG00000051128	212	190	164	193	165	236
ENSG00000051180	33	20	42	27	25	29
ENSG00000122008	20	32	14	53	24	63
ENSG00000051382	865	745	609	1348	654	1095
ENSG00000051523	5496	2361	5219	3522	3067	3969
ENSG00000051596	151	135	297	321	160	242
ENSG00000051620	511	326	283	282	117	272
